tag,code,date,dbh,east,north,stems,status07,BA,near_dist,near_east,near_north,utm_east,utm_north
5004,LITHDE,28-Jun-07,13,110.7,294.3,1,,0.000132732,10.9,120,300,417876.322,4096906.509
5005,LITHDE,28-Jun-07,12,111.1,292.2,1,,0.000113097,11.8,120,300,417876.1772,4096904.376
5006,LITHDE,28-Jun-07,10,110.6,292.8,1,,7.85E-05,11.8,120,300,417875.8454,4096905.083
5007,UMBECA,28-Jun-07,27,121.5,9.7,1,L,0.000572555,9.8,120,0,417814.6945,4096628.451
5008,PSEUME,28-Jun-07,270,122.2,12.4,1,,0.057255526,7.9,120,20,417816.0555,4096630.886
5009,QUERPA,28-Jun-07,46,120.4,12.1,1,,0.001661903,7.9,120,20,417814.2382,4096631.052
5011,QUERAG,28-Jun-07,12,120.7,15,1,M,0.000113097,5,120,20,417815.2629,4096633.781
5012,QUERPA,6-Jul-07,12,122.8,14.7,1,M,0.000113097,6,120,20,417817.2184,4096632.959
5013,QUERAG,6-Jul-07,24,125,13.9,1,L,0.000452389,7.9,120,20,417819.1441,4096631.628
5014,RHAMCA,6-Jul-07,15,124.1,14.8,1,L,0.000176715,6.6,120,20,417818.5014,4096632.727
5015,RHAMCA,6-Jul-07,16,124.7,14.7,1,L,0.000201062,7,120,20,417819.0565,4096632.478
5016,ARBUME,6-Jul-07,19,125.5,14.3,1,,0.000283529,7.9,120,20,417819.7291,4096631.889
5017,TOXIDI,6-Jul-07,10,125.3,14.5,1,,7.85E-05,7.6,120,20,417819.5863,4096632.133
5018,RHAMCA,6-Jul-07,18,125.5,15.1,1,L,0.000254469,7.3,120,20,417819.9317,4096632.662
5019,RHAMCA,6-Jul-07,11,125.8,15.1,1,L,9.50E-05,7.6,120,20,417820.2219,4096632.586
5020,TOXIDI,6-Jul-07,12,122.6,15.7,2,YM,0.000191637,5,120,20,417817.2782,4096633.977
5021,TOXIDI,6-Jul-07,14,121.3,15.7,1,Y,0.000153938,4.5,120,20,417816.0206,4096634.307
5022,TOXIDI,6-Jul-07,12,120.1,16.1,1,,0.000113097,3.9,120,20,417814.961,4096634.997
5023,RHAMCA,6-Jul-07,21,120.6,16.6,1,M,0.000346361,3.5,120,20,417815.5713,4096635.354
5024,QUERPA,6-Jul-07,12,122.5,16.9,1,L,0.000113097,4,120,20,417817.4854,4096635.164
5025,RHAMCA,6-Jul-07,10,123.3,18,1,,7.85E-05,3.9,120,20,417818.5379,4096636.025
5026,TOXIDI,6-Jul-07,10,123.1,15.6,1,Y,7.85E-05,5.4,120,20,417817.7366,4096633.754
5027,QUERPA,6-Jul-07,106,123,19.4,3,M,0.018634357,3,120,20,417818.6022,4096637.455
5028,RHAMCA,6-Jul-07,22,123.5,17.4,1,L,0.000380133,4.4,120,20,417818.5794,4096635.394
5029,TOXIDI,6-Jul-07,14,125.8,18.8,1,,0.000153938,6,120,20,417821.159,4096636.166
5030,QUERPA,6-Jul-07,112,126.8,18.4,1,,0.009852035,7,120,20,417822.0251,4096635.526
5031,PSEUME,6-Jul-07,12,126.4,16.6,1,,0.000113097,7.2,120,20,417821.1822,4096633.886
5032,PSEUME,6-Jul-07,19,128.1,15.1,1,,0.000283529,9.5,120,20,417822.4469,4096632.004
5033,QUERPA,6-Jul-07,60,130.7,18.9,1,,0.002827433,9.4,140,20,417825.9245,4096635.022
5034,PSEUME,6-Jul-07,32,130.7,19.8,1,,0.000804248,9.3,140,20,417826.1525,4096635.892
5035,QUERPA,3-Jul-07,114,131.7,18.1,1,I,0.010207035,8.5,140,20,417826.6893,4096633.994
5036,QUERPA,3-Jul-07,117,132,17.2,1,I,0.010751315,8.4,140,20,417826.7516,4096633.048
5037,PSEUME,3-Jul-07,199,134.3,19.1,1,,0.031102553,5.8,140,20,417829.4578,4096634.303
5038,VACCOV,3-Jul-07,17,153.4,79.8,3,M,0.000630675,6.6,160,80,417863.3076,4096688.188
5039,VACCOV,3-Jul-07,18,149,81.6,1,,0.000254469,9.2,140,80,417859.5068,4096691.043
5040,PSEUME,3-Jul-07,13,131.3,7.8,1,,0.000132732,11.7,140,0,417823.6939,4096624.132
5041,PSEUME,3-Jul-07,32,131.9,8.4,1,L,0.000804248,11.7,140,0,417824.4263,4096624.56
5042,PSEUME,3-Jul-07,12,134.9,7.8,1,,0.000113097,9.3,140,0,417827.1765,4096623.22
5043,QUERPA,3-Jul-07,14,134.9,6.1,2,M,0.000232478,7.9,140,0,417826.746,4096621.575
5044,PSEUME,3-Jul-07,26,136.4,6.9,1,,0.000530929,7.8,140,0,417828.3997,4096621.969
5045,ARBUME,3-Jul-07,586,143.1,18.6,4,M,0.65624886,3.4,140,20,417837.8443,4096631.591
5046,PSEUME,3-Jul-07,10,145.8,18.4,1,,7.85E-05,6,140,20,417840.4057,4096630.714
5047,QUERPA,3-Jul-07,120,134.5,16.6,1,,0.011309734,6.5,140,20,417829.0182,4096631.834
5048,TOXIDI,3-Jul-07,20,137,16.8,1,,0.000314159,4.4,140,20,417831.4873,4096631.395
5049,PSEUME,3-Jul-07,96,137.5,17.5,1,,0.007238229,3.5,140,20,417832.1483,4096631.945
5050,PSEUME,3-Jul-07,129,137.4,16.5,1,,0.013069811,4.4,140,20,417831.7983,4096631.003
5051,ARCTCR,3-Jul-07,54,158,9.6,3,IM,0.005005342,9.8,160,0,417849.9793,4096619.111
5052,LONIHI,3-Jul-07,33,155.2,7.7,1,,0.000855299,9.1,160,0,417846.7894,4096617.982
5053,PSEUME,3-Jul-07,10,154.6,6.9,1,,7.85E-05,8.8,160,0,417846.0064,4096617.36
5054,LONIHI,3-Jul-07,49,156.3,6.8,1,,0.001885741,7.7,160,0,417847.6256,4096616.833
5055,QUERAG,3-Jul-07,166,158.6,7,1,,0.021642432,7.1,160,0,417849.9013,4096616.444
5056,ARCTCR,3-Jul-07,48,156.3,4.8,6,M,0.007670198,6.1,160,0,417847.1191,4096614.898
5057,RHAMCA,3-Jul-07,11,157.1,3.8,1,,9.50E-05,4.8,160,0,417847.6398,4096613.728
5058,RHAMCA,3-Jul-07,16,158.3,3.5,4,M,0.000862367,3.9,160,0,417848.7247,4096613.134
5059,ARCTCR,3-Jul-07,67,159.3,3,5,M,0.011897211,3,160,0,417849.5655,4096612.397
5060,EUCAGL,3-Jul-07,102,156.1,0.8,1,,0.008171282,4,160,0,417845.9127,4096611.079
5061,ARCTAN,3-Jul-07,35,155.6,0.8,8,M,0.003015929,4.5,160,0,417845.429,4096611.206
5062,QUERPA,3-Jul-07,12,154.4,1,1,,0.000113097,5.7,160,0,417844.3187,4096611.703
5063,ARBUME,3-Jul-07,14,154.2,2.1,1,L,0.000153938,6.2,160,0,417844.4038,4096612.818
5064,EUCAGL,3-Jul-07,12,156.8,1.3,1,,0.000113097,3.4,160,0,417846.7165,4096611.386
5065,PSEUME,3-Jul-07,20,152.8,2.4,1,,0.000314159,7.6,160,0,417843.1254,4096613.463
5066,PSEUME,3-Jul-07,256,152.9,0.1,1,,0.051471854,7.1,160,0,417842.6397,4096611.212
5067,ARCTCR,3-Jul-07,16,128.6,31.4,1,,0.000201062,12.2,120,40,417827.0586,4096647.646
5068,RHAMCA,3-Jul-07,23,127.1,31.8,1,,0.000415476,10.8,120,40,417825.7088,4096648.413
5069,RHAMCA,3-Jul-07,12,127,31.5,1,,0.000113097,11,120,40,417825.5361,4096648.148
5070,RHAMCA,3-Jul-07,12,126.4,31.2,1,,0.000113097,10.9,120,40,417824.8797,4096648.01
5071,RHAMCA,3-Jul-07,19,126.7,31.7,1,,0.000283529,10.7,120,40,417825.2966,4096648.417
5072,RHAMCA,3-Jul-07,17,123.7,37.5,2,LM,0.000340077,4.4,120,40,417823.8632,4096654.788
5073,RHAMCA,3-Jul-07,16,126.8,31.4,1,,0.000201062,11,120,40,417825.3173,4096648.102
5074,RHAMCA,3-Jul-07,38,126.3,31.3,6,M,0.003182433,10.8,120,40,417824.8083,4096648.132
5075,LITHDE,3-Jul-07,25,130.9,33.2,1,,0.000490874,11.3,140,40,417829.7395,4096648.805
5076,RHAMCA,3-Jul-07,10,121.4,32.1,1,L,7.85E-05,8,120,40,417820.2706,4096650.147
5077,LITHDE,3-Jul-07,368,132.5,32.9,8,M,0.259172755,10.3,140,40,417831.2114,4096648.109
5078,QUERPA,3-Jul-07,156,126.3,35.5,2,YM,0.021237166,7.8,120,40,417825.872,4096652.195
5079,QUERAG,3-Jul-07,77,125.7,39,1,,0.004656626,5.7,120,40,417826.1779,4096655.733
5080,RHAMCA,3-Jul-07,29,125.4,38.4,2,M,0.001112909,5.6,120,40,417825.7357,4096655.228
5081,PSEUME,3-Jul-07,36,124.4,39.3,1,,0.001017876,4.4,120,40,417824.9963,4096656.352
5082,RHAMCA,3-Jul-07,23,123.7,40.1,4,LM,0.001292765,3.7,120,40,417824.5217,4096657.303
5083,QUERAG,3-Jul-07,252,121.4,38.6,6,IM,0.116659116,1.9,120,40,417821.9168,4096656.435
5084,ARBUME,3-Jul-07,255,131.2,38.9,1,,0.051070516,8.9,140,40,417831.4733,4096654.243
5085,TOXIDI,3-Jul-07,53,151.4,25.3,1,,0.002206183,10.1,160,20,417847.5705,4096635.971
5086,QUERPA,3-Jul-07,86,132.4,38.3,5,IM,0.010485851,7.8,140,40,417832.4822,4096653.359
5087,QUERPA,3-Jul-07,19,136.9,34.7,2,M,0.000378562,6.2,140,40,417835.9238,4096648.736
5088,LITHDE,3-Jul-07,182,137.6,37.1,6,M,0.051524476,3.8,140,40,417837.2088,4096650.881
5089,VACCOV,3-Jul-07,11,135.3,40.3,4,M,0.00048302,4.7,140,40,417835.7942,4096654.559
5090,VACCOV,3-Jul-07,35,132.4,40.8,32,M,0.007454214,7.6,140,40,417833.1153,4096655.777
5091,TOXIDI,3-Jul-07,21,148.1,34.9,1,M,0.000346361,9.6,140,40,417846.8093,4096646.093
5092,ARBUME,3-Jul-07,288,146.3,36.3,1,,0.065144065,7.3,140,40,417845.4226,4096647.904
5093,QUERPA,3-Jul-07,16,139.3,35.9,2,M,0.000279602,4.2,140,40,417838.5495,4096649.29
5094,QUERPA,3-Jul-07,28,140.5,34.8,1,,0.000615752,5.2,140,40,417839.4318,4096647.921
5095,ARCTAN,3-Jul-07,139,135.1,30.1,1,,0.015174678,11.1,140,40,417833.0175,4096644.742
5096,ARCTCR,3-Jul-07,29,133.5,30.8,3,M,0.001682323,11.3,140,40,417831.647,4096645.825
5097,QUERPA,3-Jul-07,13,133.5,30.3,1,,0.000132732,11.6,140,40,417831.5203,4096645.341
5098,ARCTCR,3-Jul-07,25,132.2,31.1,6,M,0.001590431,11.8,140,40,417830.4653,4096646.444
5099,RHAMCA,3-Jul-07,25,130.5,30.6,1,,0.000490874,13.4,140,40,417828.6941,4096646.391
5100,QUERPA,3-Jul-07,16,130.1,30.1,1,,0.000201062,14,140,40,417828.1805,4096646.009
5101,LONIHI,3-Jul-07,12,151.3,2.6,1,,0.000113097,9.1,160,0,417841.725,4096614.036
5102,QUERPA,3-Jul-07,245,151.3,1.9,2,IM,0.07670277,8.9,160,0,417841.5477,4096613.359
5103,PSEUME,3-Jul-07,31,151.3,3.9,1,,0.000754768,9.5,160,0,417842.0542,4096615.294
5104,PSEUME,3-Jul-07,243,150.5,3.8,1,,0.046376976,10.3,160,0,417841.255,4096615.4
5105,PSEUME,3-Jul-07,83,150.8,6.2,1,,0.005410608,11.1,160,0,417842.153,4096617.645
5106,PSEUME,3-Jul-07,100,146.5,4.6,1,,0.007853982,8,140,0,417837.588,4096617.186
5107,QUERPA,3-Jul-07,122,147.4,3.5,1,I,0.011689866,8.1,140,0,417838.1801,4096615.894
5108,PSEUME,3-Jul-07,115,147.9,2.3,1,,0.010386891,8.2,140,0,417838.3599,4096614.607
5109,ARBUME,3-Jul-07,19,147.6,1.1,1,,0.000283529,7.7,140,0,417837.7657,4096613.522
5110,QUERPA,3-Jul-07,146,145.9,3.8,1,,0.016741547,7,140,0,417836.8049,4096616.564
5111,ARBUME,3-Jul-07,16,145.5,3.9,1,L,0.000201062,6.8,140,0,417836.4433,4096616.763
5112,LONIHI,3-Jul-07,17,141.7,3.4,1,,0.00022698,3.8,140,0,417832.6405,4096617.241
5113,PSEUME,3-Jul-07,485,141.5,2.7,1,,0.184745283,3.1,140,0,417832.2698,4096616.615
5114,QUERPA,3-Jul-07,11,145,6.3,2,M,0.000248971,8.1,140,0,417836.5674,4096619.211
5115,TOXIDI,3-Jul-07,13,147,7.2,1,,0.000132732,10,140,0,417838.7301,4096619.575
5116,TOXIDI,3-Jul-07,14,146,7.7,1,,0.000153938,9.7,140,0,417837.8894,4096620.312
5117,TOXIDI,3-Jul-07,16,146.2,7.9,1,,0.000201062,10,140,0,417838.1335,4096620.455
5118,TOXIDI,3-Jul-07,15,145.5,8.2,1,,0.000176715,9.9,140,0,417837.5323,4096620.922
5119,TOXIDI,3-Jul-07,11,145.4,8.4,1,,9.50E-05,10,140,0,417837.4862,4096621.141
5120,TOXIDI,3-Jul-07,14,141.8,7.6,1,,0.000153938,7.9,140,0,417833.8009,4096621.279
5121,PSEUME,3-Jul-07,68,141.3,9.2,1,L,0.003631681,9.3,140,0,417833.7224,4096622.953
5122,TOXIDI,3-Jul-07,12,143.2,10.6,1,,0.000113097,9.9,140,20,417835.9151,4096623.827
5123,PSEUME,3-Jul-07,16,145.8,20.1,1,,0.000201062,5.8,140,20,417840.8362,4096632.358
5124,QUERPA,3-Jul-07,162,148.1,19.6,1,,0.020611989,8.1,140,20,417842.9346,4096631.292
5125,PSEUME,3-Jul-07,154,146.4,15.3,1,,0.018626503,7.9,140,20,417840.201,4096627.563
5126,ARBUME,3-Jul-07,443,144.9,14.9,1,,0.154133604,7.1,140,20,417838.6486,4096627.556
5127,PSEUME,3-Jul-07,25,146.5,14.3,1,,0.000490874,8.7,140,20,417840.0445,4096626.57
5128,PSEUME,3-Jul-07,32,146.4,14.6,1,,0.000804248,8.4,140,20,417840.0237,4096626.886
5129,PSEUME,3-Jul-07,18,146.2,14.5,1,,0.000254469,8.2,140,20,417839.8049,4096626.84
5130,TOXIDI,3-Jul-07,21,153.3,14.6,1,,0.000346361,8.6,160,20,417846.6988,4096625.138
5131,PSEUME,3-Jul-07,102,157.1,18.2,1,,0.008171282,3.4,160,20,417851.2866,4096627.659
5132,RHAMCA,3-Jul-07,23,121.4,17.4,1,Y,0.000415476,2.9,120,20,417816.5478,4096635.926
5133,QUERPA,3-Jul-07,167,157.4,17.6,2,IM,0.036006579,3.6,160,20,417851.4249,4096627.002
5134,PSEUME,3-Jul-07,42,158,15.8,1,,0.001385442,4.6,160,20,417851.5495,4096625.109
5135,PSEUME,3-Jul-07,632,155.5,13.7,1,,0.313706876,7.7,160,20,417848.5992,4096623.711
5136,QUERPA,3-Jul-07,114,152.6,10,1,,0.010207035,12.5,160,0,417844.8567,4096620.866
5137,QUERPA,3-Jul-07,128,153.3,10,1,,0.012867964,12,160,0,417845.5339,4096620.688
5138,TOXIDI,3-Jul-07,13,153,9.1,1,,0.000132732,11.5,160,0,417845.0157,4096619.894
5139,QUERPA,3-Jul-07,105,153.1,8.4,2,IM,0.013195475,10.9,160,0,417844.9352,4096619.191
5140,TOXIDI,3-Jul-07,10,119.2,14.8,1,Y,7.85E-05,5.2,120,20,417813.7611,4096633.968
5141,PSEUME,3-Jul-07,42,153.6,6.9,1,,0.001385442,9.4,160,0,417845.039,4096617.613
5142,ARBUME,3-Jul-07,31,152.7,7.3,1,,0.000754768,10.3,160,0,417844.2696,4096618.228
5143,ARBUME,10-Jul-07,457,141.5,55.4,4,M,0.325969298,4.9,140,60,417845.6162,4096667.597
5144,QUERPA,3-Jul-07,125,152.4,9,2,M,0.02126387,11.8,160,0,417844.4099,4096619.949
5145,QUERPA,3-Jul-07,118,140,20,1,,0.010935884,0,140,20,417835.1999,4096633.731
5146,TOXIDI,3-Jul-07,18,150.7,10.3,1,,0.000254469,13.4,160,20,417843.0946,4096621.637
5147,QUERPA,3-Jul-07,107,150.2,9.8,1,I,0.008992024,13.8,160,0,417842.4843,4096621.28
5148,ARCTCR,3-Jul-07,60,148.2,13.1,1,,0.002827433,10.7,140,20,417841.3852,4096624.979
5149,QUERPA,10-Jul-07,97,150.3,53.4,1,,0.007389811,11.7,160,60,417853.6228,4096663.433
5150,LONIHI,3-Jul-07,20,144.8,11.4,1,,0.000314159,9.9,140,20,417837.6655,4096624.195
5151,LONIHI,3-Jul-07,16,142.7,11,1,M,0.000201062,9.4,140,20,417835.5327,4096624.34
5152,QUERPA,3-Jul-07,41,143.4,11.7,1,,0.001320254,9,140,20,417836.3871,4096624.84
5153,QUERPA,3-Jul-07,34,141.5,14.6,1,,0.00090792,5.6,140,20,417835.2835,4096628.127
5154,QUERPA,3-Jul-07,30,141,15,2,LM,0.000933838,5.1,140,20,417834.9011,4096628.64
5155,QUERPA,3-Jul-07,58,140.5,15.7,2,M,0.003132953,4.3,140,20,417834.5947,4096629.444
5156,LONIHI,3-Jul-07,11,141.3,15.8,1,,9.50E-05,4.4,140,20,417835.3939,4096629.338
5157,PSEUME,3-Jul-07,39,142.8,16.1,1,,0.001194591,4.8,140,20,417836.921,4096629.249
5158,QUERPA,3-Jul-07,10,140.1,16.3,1,L,7.85E-05,3.7,140,20,417834.3597,4096630.126
5159,QUERPA,3-Jul-07,103,145.8,11.7,3,IM,0.013716979,10.2,140,20,417838.7089,4096624.232
5160,LONIHI,10-Jul-07,14,153.8,52,1,,0.000153938,10.1,160,60,417856.6541,4096661.193
5161,TOXIDI,3-Jul-07,19,144.8,12.3,1,L,0.000283529,9.1,140,20,417837.8934,4096625.066
5162,LONIHI,3-Jul-07,12,144.8,11.7,1,,0.000113097,9.6,140,20,417837.7415,4096624.486
5163,PSEUME,3-Jul-07,38,130.9,21.1,1,,0.001134115,9.1,140,20,417826.6752,4096637.099
5164,RHAMCA,3-Jul-07,39,128.1,20.7,1,,0.001194591,8.1,120,20,417823.8652,4096637.421
5165,RHAMCA,3-Jul-07,22,127.8,20.5,1,L,0.000380133,7.8,120,20,417823.5243,4096637.304
5166,ARCTCR,3-Jul-07,56,127.6,21.7,1,L,0.002463009,7.8,120,20,417823.6347,4096638.515
5167,TOXIDI,3-Jul-07,13,129.1,23.8,1,,0.000132732,9.8,120,20,417825.6176,4096640.167
5168,RHAMCA,3-Jul-07,15,127.5,22.2,1,L,0.000176715,7.8,120,20,417823.6646,4096639.024
5169,TOXIDI,3-Jul-07,11,126.9,22.4,1,,9.50E-05,7.3,120,20,417823.1348,4096639.37
5170,QUERPA,3-Jul-07,120,126.5,22.3,5,M,0.02946971,6.9,120,20,417822.7225,4096639.374
5171,ILEXAQ,3-Jul-07,11,126.5,20.7,1,,9.50E-05,6.6,120,20,417822.3173,4096637.827
5172,RHAMCA,3-Jul-07,10,127,20.9,1,L,7.85E-05,7,120,20,417822.8517,4096637.894
5173,TOXIDI,3-Jul-07,23,120.3,19.5,1,,0.000415476,0.6,120,20,417816.0155,4096638.236
5174,TOXIDI,3-Jul-07,18,124.9,23.6,1,Y,0.000254469,6.1,120,20,417821.5039,4096641.037
5175,TOXIDI,3-Jul-07,13,125.5,26.6,1,,0.000132732,8.6,120,20,417822.8441,4096643.788
5176,TOXIDI,3-Jul-07,13,124.2,24.1,1,Y,0.000132732,5.9,120,20,417820.9533,4096641.698
5177,RHAMCA,3-Jul-07,31,123.2,22.2,3,M,0.001339889,3.9,120,20,417819.5048,4096640.113
5179,RHAMCA,3-Jul-07,18,121.8,22.2,1,,0.000254469,2.9,120,20,417818.1504,4096640.468
5180,RHAMCA,3-Jul-07,11,121.3,22.6,1,Y,9.50E-05,2.9,120,20,417817.768,4096640.982
5181,TOXIDI,3-Jul-07,10,127.9,25.1,1,,7.85E-05,9.4,120,20,417824.786,4096641.729
5182,TOXIDI,3-Jul-07,11,126.6,26,1,M,9.50E-05,8.9,120,20,417823.7563,4096642.929
5183,RHAMCA,3-Jul-07,24,130.8,25.5,3,M,0.000860796,10.7,140,20,417827.6927,4096641.381
5184,RHAMCA,3-Jul-07,20,130,25.9,3,M,0.000706858,11.6,140,20,417827.0201,4096641.971
5185,TOXIDI,3-Jul-07,10,128.6,26.6,1,,7.85E-05,10.8,120,20,417825.843,4096643.002
5186,QUERPA,3-Jul-07,14,129.3,26.6,1,,0.000153938,11.4,120,20,417826.5202,4096642.825
5187,QUERPA,3-Jul-07,40,129.2,27,1,,0.001256637,11.6,120,20,417826.5248,4096643.237
5188,TOXIDI,3-Jul-07,18,128.7,27.2,1,,0.000254469,11.3,120,20,417826.0917,4096643.558
5189,TOXIDI,3-Jul-07,13,127.9,25.9,1,,0.000132732,9.9,120,20,417824.9886,4096642.503
5190,TOXIDI,3-Jul-07,15,127.7,26.7,1,,0.000176715,10.2,120,20,417824.9977,4096643.327
5191,TOXIDI,3-Jul-07,10,127.8,26.9,1,,7.85E-05,10.4,120,20,417825.1451,4096643.495
5192,TOXIDI,3-Jul-07,12,125.1,27.3,1,,0.000113097,8.9,120,20,417822.6344,4096644.566
5193,TOXIDI,3-Jul-07,12,123.9,25.7,1,,0.000113097,6.9,120,20,417821.0683,4096643.322
5194,QUERPA,3-Jul-07,215,123.9,25.7,2,M,0.06289547,6.9,120,20,417821.0683,4096643.322
5195,TOXIDI,3-Jul-07,15,122.5,27.6,1,Y,0.000176715,8,120,20,417820.1951,4096645.515
5196,CEANTH,3-Jul-07,172,121.9,27.9,1,,0.023235219,8.1,120,20,417819.6907,4096645.957
5197,TOXIDI,3-Jul-07,17,122.1,30.1,2,M,0.000322013,10.1,120,40,417820.4413,4096648.035
5198,QUERPA,3-Jul-07,125,122.9,32.9,2,M,0.025956624,7.7,120,40,417821.9243,4096650.541
5199,TOXIDI,3-Jul-07,10,121.4,31.4,1,Y,7.85E-05,8.7,120,40,417820.0934,4096649.469
5200,PSEUME,3-Jul-07,15,121.4,32.1,1,I,0.000176715,8,120,40,417820.2706,4096650.147
5201,QUERPA,3-Jul-07,58,130.8,29.2,1,,0.002642079,13.1,140,20,417828.6298,4096644.961
5202,ARCTCR,3-Jul-07,73,134.5,27.6,2,M,0.006919358,9.4,140,20,417831.804,4096642.476
5203,ARCTCR,3-Jul-07,64,139,28.5,2,M,0.004351106,8.6,140,20,417836.3852,4096642.207
5204,PSEUME,3-Jul-07,92,137.6,26.2,1,,0.00664761,6.6,140,20,417834.4483,4096640.336
5205,PSEUME,3-Jul-07,49,137.5,26.6,1,,0.001885741,7.1,140,20,417834.4529,4096640.749
5206,PSEUME,3-Jul-07,48,136.7,24.8,1,,0.001809557,5.8,140,20,417833.2231,4096639.21
5207,QUERAG,3-Jul-07,300,138.8,22.1,4,M,0.161810871,2.4,140,20,417834.5709,4096636.066
5208,TOXIDI,3-Jul-07,24,120.9,32.6,1,,0.000452389,7.4,120,40,417819.9136,4096650.757
5209,PSEUME,3-Jul-07,240,132.7,22.5,1,,0.045238934,7.8,140,20,417828.771,4096637.998
5210,TOXIDI,3-Jul-07,10,133.6,21.8,1,,7.85E-05,6.7,140,20,417829.4644,4096637.093
5211,TOXIDI,3-Jul-07,10,133,21.5,1,,7.85E-05,7.1,140,20,417828.808,4096636.954
5212,TOXIDI,3-Jul-07,10,127,35.5,1,,7.85E-05,8.4,120,40,417826.5491,4096652.018
5213,RHAMCA,3-Jul-07,18,127.4,35.1,1,L,0.000254469,8.9,120,40,417826.8348,4096651.529
5214,TOXIDI,3-Jul-07,11,125.4,37.4,1,L,9.50E-05,6,120,40,417825.4825,4096654.261
5215,RHAMCA,3-Jul-07,15,122.4,35.8,1,,0.000176715,4.8,120,40,417822.1751,4096653.473
5216,RHAMCA,3-Jul-07,24,127.3,39.2,1,M,0.000452389,7.4,120,40,417827.7764,4096655.521
5217,TOXIDI,3-Jul-07,12,131.1,40.1,1,M,0.000113097,8.9,140,40,417831.6804,4096655.429
5218,TOXIDI,3-Jul-07,11,127.3,39.2,1,,9.50E-05,7.4,120,40,417827.7764,4096655.521
5219,TOXIDI,3-Jul-07,25,126.7,37.6,1,L,0.000490874,7.1,120,40,417826.7907,4096654.125
5220,TOXIDI,3-Jul-07,10,120.3,33.8,1,Y,7.85E-05,6.2,120,40,417819.637,4096652.07
5221,RHAMCA,3-Jul-07,13,120.3,33.8,1,,0.000132732,6.2,120,40,417819.637,4096652.07
5222,TOXIDI,3-Jul-07,10,127.2,36.7,1,,7.85E-05,8,120,40,417827.0465,4096653.128
5223,RHAMCA,3-Jul-07,28,121.2,35.7,1,L,0.000615752,4.4,120,40,417820.9889,4096653.68
5224,TOXIDI,3-Jul-07,25,125.9,36.2,1,,0.000490874,7,120,40,417825.6623,4096652.973
5225,TOXIDI,3-Jul-07,11,125.8,31.9,1,,9.50E-05,9.9,120,40,417824.4766,4096648.839
5226,TOXIDI,3-Jul-07,18,125.1,32.2,4,M,0.000695077,9.3,120,40,417823.8753,4096649.306
5227,TOXIDI,3-Jul-07,14,126.4,34.9,1,,0.000153938,8.2,120,40,417825.8167,4096651.589
5228,TOXIDI,3-Jul-07,23,124.6,34.1,1,,0.000415476,7.5,120,40,417823.8728,4096651.271
5229,RHAMCA,3-Jul-07,29,125.1,31.6,1,,0.00066052,9.8,120,40,417823.7234,4096648.726
5230,TOXIDI,3-Jul-07,14,125.2,31.5,1,,0.000153938,9.9,120,40,417823.7948,4096648.604
5231,RHAMCA,3-Jul-07,21,124.8,31.3,1,,0.000346361,10,120,40,417823.3572,4096648.512
5232,TOXIDI,3-Jul-07,13,127.6,34.8,1,L,0.000132732,9.2,120,40,417826.9523,4096651.188
5233,RHAMCA,3-Jul-07,15,127.6,34.8,1,L,0.000176715,9.2,120,40,417826.9523,4096651.188
5234,QUERPA,3-Jul-07,22,126.5,30.5,1,,0.000380133,11.5,120,40,417824.7992,4096647.307
5235,RHAMCA,3-Jul-07,27,126.8,30.5,3,M,0.001141969,11.7,120,40,417825.0894,4096647.231
5236,TOXIDI,3-Jul-07,12,126.3,30.7,1,,0.000113097,11.2,120,40,417824.6564,4096647.551
5237,TOXIDI,3-Jul-07,10,125.8,31.1,1,,7.85E-05,10.6,120,40,417824.274,4096648.065
5238,QUERPA,3-Jul-07,51,126.9,30.4,6,M,0.005051681,11.8,120,40,417825.1608,4096647.109
5239,RHAMCA,3-Jul-07,21,126.3,29.9,1,M,0.000346361,11.8,120,20,417824.4537,4096646.777
5240,ARCTAN,3-Jul-07,110,125.7,27,1,Y,0.009503318,9,120,20,417823.1389,4096644.124
5241,ARCTAN,3-Jul-07,102,128.2,27.5,1,Y,0.008171282,11.1,120,20,417825.684,4096643.974
5242,RHAMCA,5-Jul-07,16,129.4,27.4,1,,0.000201062,12,120,20,417826.8196,4096643.574
5243,QUERPA,5-Jul-07,17,129.6,27.3,1,,0.00022698,12,120,20,417826.9877,4096643.426
5244,TOXIDI,5-Jul-07,43,155.4,36.5,1,,0.001452201,5.8,160,40,417854.2766,4096645.793
5245,PSEUME,5-Jul-07,28,140.7,25.8,1,,0.000615752,5.9,140,20,417837.346,4096639.164
5246,PSEUME,5-Jul-07,42,138.1,19.6,1,,0.001385442,2,140,20,417833.2606,4096633.825
5247,QUERPA,5-Jul-07,152,141,27,1,,0.018145839,7,140,20,417837.9401,4096640.249
5248,TOXIDI,5-Jul-07,19,127.6,34.8,1,L,0.000283529,9.2,120,40,417826.9523,4096651.188
5249,ARCTCR,10-Jul-07,75,149.9,50.8,1,,0.004417865,13.6,140,60,417852.5774,4096661.019
5250,RHAMCA,5-Jul-07,14,130.1,40.2,1,LM,0.000153938,9.9,140,40,417830.7384,4096655.779
5251,QUERPA,5-Jul-07,40,126.5,36.7,1,L,0.001256637,7.3,120,40,417826.3693,4096653.305
5252,ARCTCR,5-Jul-07,73,151.5,18,1,,0.004185387,8.7,160,20,417845.8185,4096628.883
